시도,시군구,시설명,주소,전화번호,홈페이지,카테고리,latitude,longitude
서울,용산구,아모레퍼시픽미술관,서울특별시 용산구 한강대로 100,02-6040-2345,"apma.com
apma.amorepacific.com
museum.amorepacific.com",미술관,37.5488847,126.9727028
서울,종로구,아트선재센터,서울특별시 종로구 울곡로 3길 87,02-733-8949,www.artsonje.org,미술관,37.5794343,126.9818277
서울,종로구,아트센터 나비 미술관,서울특별시 종로구 종로26 SK본사빌딩 4층,02-2121-1031,www.nabi.or.kr,미술관,37.5696511,126.9802912
서울,서초구,서울서예박물관,서울특별시 서초구 남부순환로 2406,02-580-1300, www.sac.or.kr,미술관,37.4786094,127.0113069
서울,서초구,한가람디자인미술관,서울특별시 서초구 남부순환로 2406,02-580-1300, www.sac.or.kr,미술관,37.4786094,127.0113069
서울,서초구,한가람미술관,서울특별시 서초구 남부순환로 2406,02-580-1300, www.sac.or.kr,미술관,37.4786094,127.0113069
서울,서초구,유리지공예관,서울특별시 서초구 중앙로 555,02-578-6663,yoolizzycraftmuseum.org,미술관,37.4577504,127.0123253
서울,종로구,일민미술관,서울특별시 종로구 세종대로 152,02-2020-2050,www.ilmin.org,미술관,37.5698318,126.9776433
서울,종로구,자하미술관,서울특별시 종로구 창의문로5가길 46,02-395-3222,www.zahamuseum.org,미술관,37.5893192,126.9602893
서울,강남구,코리아나미술관,서울특별시 강남구 언주로 827,02-547-9177,www.spacec.co.kr,미술관,37.5240279,127.032782
서울,강남구,포스코미술관,"서울특별시 강남구 테헤란로 440 
포스코센터 지하1층 포스코미술관",02-3457-1665,http://www.poscoartmuseum.org,미술관,37.5058333,127.0561111
서울,송파구,한미사진미술관,"서울특별시 송파구 위례성대로 14 한미타워 19, 20층",02-418-1315,www.photomuseum.or.kr,미술관,37.5165711,127.1139577
서울,서초구,(재)한원미술관,서울특별시 서초구 남부순환로 2423 한원빌딩 B1,02-588-5642,www.hanwon.org,미술관,37.481835,127.015788
서울,성동구,헬로우뮤지움,서울특별시 성동구 성수일로 12길 20,02-3217-4222,www.hellomuseum.com,미술관,37.5482173,127.0533479
서울,종로구,환기미술관,서울특별시 종로구 자하문로40길 63,02-391-7701,www.whankimuseum.org,미술관,37.594224,126.9662
서울,송파구,롯데뮤지엄,서울특별시 송파구 올림픽로 300 롯데월드타워 7층,1544-7744,https://www.lottemuseum.com/,미술관,37.5125585,127.1025353
서울,노원구,서울과학기술대학교 미술관,서울특별시 노원구 공릉로232 다빈치관224호,02-970-6215,http://art.seoultech.ac.kr/,미술관,37.6324657,127.0786713
서울,관악구,서울대학교미술관,서울특별시 관악구 관악로 1,02-880-9504,www.snumoa.org/,미술관,37.480912,126.953218
서울,노원구,인덕대학교 아정미술관,서울특별시 노원구 초안산로 12 (은봉관 1층),02-950-7331,www.induk.ac.kr,미술관,37.6313747,127.0555547
서울,성동구,한양여자대학교 미술관,서울특별시 성동구 살곶이길 200,02-2290-2506,www.hywoman.ac.kr/artmuseum/ind,미술관,37.5580179,127.046734
서울,용산구,숙명여자대학교 문신미술관,서울특별시 용산구 청파로 47길 100,02-2077-7052,http://www.sookmyung.ac.kr/sites/moonshin/index.do,미술관,37.5463644,126.9648311
서울,광진구,광진구 생활문화센터,서울특별시 광진구 광나루로 56길 67(구의동),02-447-0244,,생활문화센터,37.5364739,127.0964642
서울,금천구,가산 생활문화센터,서울특별시 금천구 가산로 133,02-2104-5206 ,,생활문화센터,37.4772335,126.8915063
서울,은평구,은평 생활문화센터,서울특별시 은평구 갈현동 454-2호,02-353-1219 ,http://www.mzstation.com ,생활문화센터,37.6186198,126.9185942
서울,종로구,체부동 생활문화센터,서울특별시 종로구 체부동 188 외 2,02-6272-0111,http://www.ccasc.or.kr ,생활문화센터,37.5766716,126.9715202
서울,서대문구,천연어울림 생활문화센터,"서울특별시 서대문구 영천동 250-5, 독립문어린이공원 앞 지하보도",02-330-1871,,생활문화센터,37.571534,126.9607302
서울,강남구,강남구민회관,서울특별시 강남구 삼성로 154 (대치동),02-2176-0891,https://life.gangnam.go.kr/fmcs/103,문예회관,37.4938503,127.0642598
서울,강동구,강동아트센터,서울특별시 강동구 동남로870,02-440-0500,www.gangdongarts.or.kr,문예회관,37.551183,127.1573277
서울,강북구,강북문화예술회관,서울특별시 강북구 삼각산로 85,02-944-3068,https://www.gbcmc.or.kr/fmcs/25,문예회관,37.6407291,127.013272
서울,강서구,강서구민회관,서울특별시 강서구 우장산로 66,02-3664-6046,www.gssi.or.kr,문예회관,37.553128,126.8436152
서울,관악구,관악아트홀,서울특별시 관악구 신림로 3길 35,02-828-5700,www.gfac.or.kr,문예회관,37.4675185,126.9448533
서울,광진구,나루아트센터,서울특별시 광진구 능동로 76, 02-2049-4700 ,www.naruart.or.kr,문예회관,37.5373529,127.0705248
서울,구로구,구로아트밸리예술극장,서울특별시 구로구 가마산로25길9-24,02-2029-1724,www.guroartsvalley.or.kr/,문예회관,37.4965397,126.8889682
서울,구로구,구로구민회관,서울특별시 구로구 가마산로25길 21,02-860-2592,,문예회관,37.497057,126.8895588
서울,금천구,금나래아트홀 ,서울특별시 금천구 시흥대로 73길 70,02-2627-2981,https://gcfac.or.kr,문예회관,37.4567667,126.8954005
서울,노원구,노원문화재단 노원문화예술회관,서울특별시 노원구 중계로 181,02-2289-3400,www.nowonarts.kr,문예회관,37.6501995,127.0802507
서울,노원구,노원어린이극장,서울특별시 노원구 노해로 502,,,문예회관,37.6543814,127.0636656
서울,마포구,마포아트센터,서울특별시 마포구 대흥로20길 28, 02-3274-8500 , www.mapoartcenter.or.kr/ ,문예회관,37.5497496,126.9455805
서울,서초구,서초문화예술회관,서울특별시 서초구 강남대로 201,02-2155-8301,http://www.seocho.go.kr ,문예회관,37.48181,127.0357439
서울,서대문구,서대문문화체육회관,서울특별시 서대문구 홍은2동 백련사길 39, 02-360-8558 , http://www.sscmc.or.kr ,문예회관,37.5806516,126.9312702
서울,성동구,성동문화회관,서울특별시 성동구 왕십리로 281,02-2204-6402,www.sdfac.or.kr,문예회관,37.559276,127.0359937
서울,성동구,성수문화복지회관,서울특별시 성동구 뚝섬로1길 43,02-2204-7561,,문예회관,37.5443376,127.0469275
서울,양천구,양천문화회관,서울특별시 목동서로 367(신정동), 02-2646-5870 ,https://yfac.kr/main/,문예회관,37.5164386,126.8633461
서울,영등포구,영등포아트홀,서울특별시 영등포구 국회대로 596 영등포구민회관,02-2670-4020,http://www.ydpcf.or.kr/main/main.do ,문예회관,37.5260877,126.9000313
서울,용산구,용산아트홀,서울특별시 용산구 녹사평대로 150, 02-2199-7269 , http://art.yongsan.go.kr ,문예회관,37.5324201,126.9903488
서울,은평구,은평문화예술회관,서울특별시 은평구 녹번로16(녹번동),02-351-3736,www.efac.or.kr,문예회관,37.6036744,126.927865
서울,종로구,재단법인 세종문화회관,서울특별시 종로구 세종대로 175,02-399-1114, www.sejongpac.or.kr ,문예회관,37.5721241,126.9760848
서울,종로구,"종로문화체육센터
(광화문아트홀)",서울특별시 종로구 인왕산로1길 21,02-725-2311,http://www.gwangart.com/51,문예회관,37.5742102,126.9646484
서울,종로구,종로구민회관,서울특별시 종로구 지봉로 5길 7-5,02-2148-4061,-,문예회관,37.5734636,127.0143719
서울,중구,충무아트센터,서울특별시 중구 퇴계로 387,02-2230-6616,WWW.cac.ior.kr,문예회관,37.5660139,127.0148131
서울,도봉구,도봉구민회관,서울특별시 도봉구 도봉로 552,02-901-5160,http://www.dobongsiseol.or.kr/index_hall.html,문예회관,37.6540005,127.0386044
서울,종로구,종로문화원,서울특별시 종로구 율곡로 5,02-2148-4087,종로문화원.kr,지방문화원,37.5760627,126.9802706
서울,중구,중구문화원,서울특별시 중구 청계천로 86(장교동 1번지),02-775-3001,www.junggucc.or.kr,지방문화원,37.5673064,126.9867527
서울,용산구,용산문화원,서울특별시 용산구 효창원로 8길 28,02-703-0052,yongsan.kccf.or.kr,지방문화원,37.5333917,126.9520135
서울,성동구,성동문화원,서울특별시 성동구 왕십리로 281 성동문화회관 2층,02-2286-6234,www.ssdc.or.kr,지방문화원,37.5593145,127.0366307
서울,광진구,광진문화원,서울특별시 광진구 광나루로 56길 67,02-447-0244,kjcc.or.kr,지방문화원,37.53660349,127.0964104
서울,동대문구,동대문문화원,"서울특별시 동대문구 왕산로 128, 지하2층(용신동, 동의보감타워)",02-2241-9300,dongdemun.kccf.or.kr,지방문화원,37.5778084,127.0376446
서울,중랑구,중랑문화원,"서울특별시 중랑구 면목로 238, 3층(면목동, 중랑구민회관)",02-492-0066,ejnc.kr,지방문화원,37.5738889,127.085
서울,성북구,성북문화원,서울특별시 성북구 성북로4길 13-8,02-765-1611,www.isbcc.or.kr,지방문화원,37.5896774,127.0057315
서울,강북구,강북문화원,"서울특별시 강북구 삼각산로 85, 강북문화예술회관 3층",02-999-8109,www.gbculture.or.kr,지방문화원,37.6407764,127.0131584
서울,도봉구,도봉문화원,"서울특별시 도봉구 도봉로 552(창동, 도봉구민회관)",02-905-4026,www.dobong.or.kr,지방문화원,37.6541085,127.0384056
서울,노원구,노원문화원,서울특별시 노원구 동일로 197길 24(공릉동),02-938-1244,www.nwcc.or.kr,지방문화원,37.6275613,127.0702606
서울,은평구,은평문화원,서울특별시 은평구 녹번로 16 은평문화예술회관 2층,02-383-9300,eunpyeong.kccf.or.kr,지방문화원,37.603659,126.927494
서울,서대문구,서대문문화원,서울특별시 서대문구 백련사길 39 서대문문화회관 2층,02-3217-1592,sdmcc.co.kr,지방문화원,37.5808067,126.9317169
서울,마포구,마포문화원,서울특별시 마포구 백범로 227,02-312-1100,mapocc.or.kr,지방문화원,37.5421679,126.95548
서울,양천구,양천문화원,서울특별시 양천구 목동서로 367 양천문화회관 별관 5층,02-2651-5300,www.양천문화원.kr,지방문화원,37.5166773,126.8633031
서울,강서구,강서문화원,서울특별시 강서구 화곡로 215,02-2607-4233,kcc2000.or.kr,지방문화원,37.544656,126.8437449
서울,구로구,구로문화원,"서울특별시 구로구 경인로 20가길 38, 2층(오류동,오류문화센터)",02-851-0837,www.gurocc.or.kr,지방문화원,37.4952975,126.8461967
서울,금천구,금천문화원,서울특별시 금천구 시흥대로 38길 61,02-896-8553,geumcheon.kccf.or.kr,지방문화원,37.44696,126.9039552
서울,영등포구,영등포문화원,서울특별시 영등포구 신길로 275,02-846-0155,www.ydpcc.co.kr,지방문화원,37.5157786,126.9122002
서울,동작구,동작문화원,"서울특별시 동작구 장승배기로 10길 42, 3층(상도동, 동작문화복지센터)",02-822-8500,www.dongjaktv.net,지방문화원,37.5044029,126.9410582
서울,관악구,관악문화원,서울특별시 관악구 신림로3길 35(신림동),02-885-5975, www.gacc.or.kr,지방문화원,37.4675185,126.9448533
서울,서초구,서초문화원,서울특별시 서초구 강남대로 201 서초문화예술회관 2층,02-2155-8605,http://socc.or.kr,지방문화원,37.48181,127.0357439
서울,강남구,강남문화원,"서울특별시 강남구 테헤란로8길 36, 3층",02-3454-1517,sgnc.or.kr,지방문화원,37.4964604,127.0320158
서울,송파구,송파문화원,서울특별시 송파구 올림픽로 44,02-414-0354,www.spcc.or.kr,지방문화원,37.510097,127.0760185
서울,강동구,강동문화원,서울특별시 강동구 상암로168(강동구민회관 2층),02-3425-6994,www.gdcc.or.kr,지방문화원,37.5457299,127.1412042
서울,은평구,응암1동문화의집,서울특별시 은평구 백련산로179(응암1동96-3),02-351-5214,-,문화의집,37.6006412,126.9267376
서울,은평구,갈현1동문화의집,서울특별시 은평구 갈현로301,02-351-5095,http://center.ep.go.kr,문화의집,37.6236469,126.9166613
서울,강서구,화곡문화의집,서울특별시 강서구 화곡로215,02-2692-4266,www.kcc2000.or.kr,문화의집,37.544656,126.8437449
서울,노원구,노원문화의집,"서울특별시 노원구 동일로 지하 1530                  (지하1층, 문화의집)",02-2116-3787,http://www.nwcc.or.kr,문화의집,37.6562713,127.0624069
서울,양천구,목2동문화의집,서울특별시 양천구 목동중앙본로 120,02-2620-3972,-,문화의집,37.5461022,126.8716897
서울,송파구,잠실종합운동장,서울 송파구 올림픽로 25,02-2240-8802,http://stadium.seoul.go.kr,스포츠,37.5140929,127.0749534
서울,양천구,목동운동장,서울 양천구 안양천로 939,02-2640-3808,https://stadium.seoul.go.kr/?nohash=1,스포츠,37.5305809,126.8810483
서울,중구,손기정체육공원 인조잔디축구장,서울 중구 만리동1가 57-7,02-3396-4173,http://tour.junggu.seoul.kr/tour/index.jsp,스포츠,37.5566797,126.9656754
서울,양천구,목동운동장,서울 양천구 안양천로 939,02-2640-3808,https://stadium.seoul.go.kr/?nohash=1,스포츠,37.5305809,126.8810483
서울,송파구,잠실종합운동장,서울 송파구 올림픽로 25,02-2240-8802,http://stadium.seoul.go.kr,스포츠,37.5140929,127.0749534
서울,송파구,잠실종합운동장 보조경기장,서울 송파구 올림픽로 25,02-2240-8927,http://stadium.seoul.go.kr/reserve/jamsil/sub-stadium,스포츠,37.5140929,127.0749534
서울,중구,손기정체육공원 인조잔디축구장,서울 중구 만리동1가 57-7,02-3396-4173,http://tour.junggu.seoul.kr/tour/index.jsp,스포츠,37.5566797,126.9656754
서울,용산구,효창운동장,서울 용산구 효창원로 177-15,02-713-1410,http://stadium.seoul.go.kr/about/hcgr,스포츠,37.5439234,126.9610276
서울,용산구,한강시민공원이촌지구 한강축구장,서울 용산구 이촌동 375-1,,,스포츠,37.5219225,126.9597682
서울,성동구,살곶이체육공원 축구장,서울 성동구 사근동 102-1,02-2286-6090,,스포츠,37.5542003,127.0496472
서울,성동구,중랑 물재생센터축구장,서울 성동구 용답동 245,,,스포츠,37.5573094,127.0622195
서울,성동구,응봉축구장,서울 성동구 응봉동 234-3,02-2204-7650,https://sports.happysd.or.kr/,스포츠,37.551814,127.0374819
서울,성동구,응봉축구장,서울 성동구 응봉동 234-3,02-2204-7650,https://sports.happysd.or.kr/,스포츠,37.551814,127.0374819
서울,광진구,서울어린이대공원 축구장,서울 광진구 능동로 216,,http://www.childrenpark.or.kr/,스포츠,37.549363,127.0818126
서울,광진구,아차산배수지 체육공원 인조잔디축구장,서울 광진구 천호대로 731,02-3437-7234,http://stadium.gwangjin.or.kr/,스포츠,37.5486303,127.0958048
서울,중랑구,중랑구립잔디운동장,서울 중랑구 망우동 73-2,02-432-4522,https://www.jungnangimc.or.kr/html/01040100,스포츠,37.6068611,127.1130279
서울,중랑구,신내차량기지축구장,서울 중랑구 용마산로136길 33,,,스포츠,37.6115753,127.1077606
서울,강북구,강북구민운동장,서울 강북구 오현로31길 51,02-944-2913,http://www.gangbukcmc.seoul.kr/sports/group07/page01.php,스포츠,37.63039380000001,127.0377586
서울,성북구,월곡인조잔디축구장,서울 성북구 하월곡동 산 2-1,,,스포츠,37.6106079,127.0403978
서울,강북구,강북구민운동장,서울 강북구 오현로31길 51,02-944-2913,http://www.gangbukcmc.seoul.kr/sports/group07/page01.php,스포츠,37.63039380000001,127.0377586
서울,노원구,초안산인조잔디축구장,서울 노원구 월계동 산 63-1,,,스포츠,37.6383233,127.0519475
서울,노원구,노원 마들스포츠타운,서울 노원구 상계동 770-2,02-2289-6855,http://www.nowonsc.kr,스포츠,37.6438715,127.0585375
서울,노원구,초안산인조잔디축구장,서울 노원구 월계동 산 63-1,,,스포츠,37.6383233,127.0519475
서울,노원구,노해체육공원 축구장,서울 노원구 노원로22길 1,,,스포츠,37.6481175,127.0706261
서울,은평구,은평구민체육센터 축구장,서울 은평구 진관1로 46,02-350-5393,http://www.efmc.or.kr/,스포츠,37.6305699,126.9246861
서울,서대문구,서대문문화체육회관,서울 서대문구 백련사길 39,02-360-8560,http://www.sscmc.or.kr/culture1,스포츠,37.5806516,126.9312702
서울,마포구,서울월드컵경기장,서울 마포구 월드컵로 240,02-2128-2000,,스포츠,37.5677584,126.8981147
서울,마포구,서울월드컵경기장 보조경기장,서울 마포구 성산동 499,,http://www.sisul.or.kr/open_content/worldcup/guidance/subst.jsp,스포츠,37.571442,126.8984182
서울,마포구,난지천공원 인조잔디축구장,서울 마포구 상암동 1538,,,스포츠,37.5714779,126.8875503
서울,양천구,해누리 체육공원 축구장2,서울 양천구 안양천로 711,,,스포츠,37.5283271,126.8800082
서울,금천구,독산근린공원 인조잔디축구장,서울 금천구 독산동 1086,02-809-1912,http://gfmc.kr/cp/03.asp,스포츠,37.4636133,126.8841338
서울,강서구,서남물 재생센터공원 축구장,서울 강서구 마곡동 123,,,스포츠,37.5766427,126.82488
서울,양천구,해누리체육공원 족구장,서울 양천구 안양천로 711,,,스포츠,37.5283271,126.8800082
서울,구로구,안양천 C축구장,서울 구로구 신도림동 271-64,,,스포츠,37.5147412,126.8795892
서울,구로구,고척근린공원 축구장,서울 구로구 고척로45길 1,,,스포츠,37.50590090000001,126.8531819
서울,금천구,독산근린공원 인조잔디축구장,서울 금천구 독산동 1086,02-809-1912,http://gfmc.kr/cp/03.asp,스포츠,37.4636133,126.8841338
서울,영등포구,한강공원 양화지구 축구장,서울 영등포구 노들로 113,,,스포츠,37.5456291,126.889842
서울,영등포구,영롱이억새1구장,서울 영등포구 문래동5가 31,02-2670-3522,http://yeyak.seoul.go.kr/reservation/view.web?rsvsvcid=S110408161005278849,스포츠,37.5179868,126.8813009
서울,영등포구,영롱이억새1구장,서울 영등포구 문래동5가 31,02-2670-3522,http://yeyak.seoul.go.kr/reservation/view.web?rsvsvcid=S110408161005278849,스포츠,37.5179868,126.8813009
서울,영등포구,양평누리체육공원 제2축구장,서울 영등포구 양화동 4-1,,https://www.y-sisul.or.kr/mod.asp?m=business&s=i00,스포츠,37.5458033,126.8849942
서울,영등포구,양평누리 체육공원 제1축구장,서울 영등포구 양화동 143-1,,https://www.y-sisul.or.kr/mod.asp?m=business&s=i00,스포츠,37.5427887,126.8867444
서울,영등포구,대림체육공원 축구장,서울 영등포구 가마산로31길 16,02-2670-3522,http://yeyak.seoul.go.kr/reservation/view.web?rsvsvcid=S110408141630576007,스포츠,37.5008417,126.8941088
서울,동작구,보라매공원 인조잔디구장,서울 동작구 신대방동 395,02-2181-1186,http://parks.seoul.go.kr/template/sub/boramae.do,스포츠,37.4932342,126.9197115
서울,동작구,노량진축구장,서울 동작구 노들로 688,,,스포츠,37.5150948,126.9443784
서울,동작구,노량진배수지시민공원 축구장,서울 동작구 노량진로 247,,,스포츠,37.5138235,126.953907
서울,관악구,관악구민운동장,서울 관악구 낙성대로 40,02-882-2660,http://www.gwanakgongdan.or.kr,스포츠,37.4753202,126.9569753
서울,관악구,관악제2구민운동장,서울 관악구 신림동 산 58-8,,http://www.gwanakgongdan.or.kr,스포츠,37.45766140000001,126.9338572
서울,서초구,KT연구개발센터 축구장,서울 서초구 태봉로 151,,,스포츠,37.4711294,127.0298577
서울,서초구,반포종합운동장 축구장,서울 서초구 신반포로16길 30,,,스포츠,37.5041437,126.9970518
서울,강남구,잠원한강공원 축구장,서울 강남구 압구정동 386,,,스포츠,37.5275007,127.0189266
서울,서초구,반포한강공원 축구장,서울 서초구 잠원동 122-1,02-3780-0541,,스포츠,37.5133283,127.0015205
서울,강남구,대치유수지체육공원 축구장,서울 강남구 대치동 78-20,,,스포츠,37.5020003,127.0696083
서울,송파구,잠실유수지 축구장,서울 송파구 도곡로62길 11,,,스포츠,37.5041519,127.0776469
서울,송파구,송파구여성축구장,서울 송파구 올림픽로 474,02-412-5969,http://www.songpagongdan.or.kr,스포츠,37.5247175,127.1175084
서울,송파구,천마공원 축구장,서울 송파구 마천동 산 2,02-403-2395,https://www.iamground.kr/,스포츠,37.5015387,127.1559588
서울,송파구,성내유수지축구장,서울 송파구 방이동 88-13,,,스포츠,37.5264488,127.1199714
서울,중구,장충리틀야구장,서울 중구 장충단로 123,,http://www.littleleague.co.kr,스포츠,37.5599921,127.0053457
서울,성동구,살곶이체육공원 야구장,서울 성동구 사근동 102-16,,,스포츠,37.5540196,127.0500331
서울,광진구,구의야구공원,서울 광진구 구의동 164-5,02-3436-2890,http://stadium.seoul.go.kr,스포츠,37.5458277,127.0950533
서울,중랑구,신내차량기지야구장,서울 중랑구 용마산로136길 33,,,스포츠,37.6115753,127.1077606
서울,노원구,육사야구장,서울 노원구 공릉동 25-5,,,스포츠,37.629688,127.0979415
서울,마포구,난지한강공원 제1야구장,서울 마포구 상암동 495-72,02-3780-0833,,스포츠,37.567777,126.8749625
서울,양천구,목동운동장 목동야구장,서울 양천구 안양천로 939,02-2640-3803,http://stadium.seoul.go.kr/reserve/mokdonggr/bgr,스포츠,37.5305809,126.8810483
서울,양천구,신월야구공원,서울 양천구 남부순환로64길 26,02-2699-6407,,스포츠,37.5263427,126.832496
서울,구로구,고척스카이돔,서울 구로구 경인로 430,02-2128-2300,http://www.sisul.or.kr/open_content/skydome/,스포츠,37.4984887,126.8601539
서울,동작구,노량진야구장,서울 동작구 노들로 688,,,스포츠,37.5150948,126.9443784
서울,송파구,잠실종합운동장 잠실야구장,서울 송파구 올림픽로 25,1661-0965,http://stadium.seoul.go.kr/about/jsbpark,스포츠,37.5140929,127.0749534
서울,송파구,송파유소년야구장,서울 송파구 탄천동로 211,02-412-0160,http://www.songpa.go.kr,스포츠,37.50298859999999,127.0786791
서울,송파구,올림픽공원 테니스경기장,서울 송파구 올림픽로 424 제2체육관,02-2180-3778,https://www.ksponco.or.kr/sports/olparktennis,스포츠,37.5217853,127.1165203
서울,송파구,올림픽공원 테니스경기장,서울 송파구 올림픽로 424 제2체육관,02-2180-3778,https://www.ksponco.or.kr/sports/olparktennis,스포츠,37.5217853,127.1165203
서울,송파구,오금공원 테니스장,서울 송파구 동남로 263,02-402-3700,http://www.songpagongdan.or.kr,스포츠,37.5010097,127.134043
서울,송파구,올림픽공원 테니스경기장,서울 송파구 올림픽로 424 제2체육관,02-2180-3778,https://www.ksponco.or.kr/sports/olparktennis,스포츠,37.5217853,127.1165203
서울,송파구,올림픽공원 테니스경기장,서울 송파구 올림픽로 424 제2체육관,02-2180-3778,https://www.ksponco.or.kr/sports/olparktennis,스포츠,37.5217853,127.1165203
서울,강동구,강일테니스장,서울 강동구 강일동 156-7,02-2045-7872,,스포츠,37.5747337,127.1641629
서울,강동구,명일테니스장,서울 강동구 동남로 785,02-2045-7870,http://www.igangdong.or.kr,스포츠,37.5372136,127.15142
서울,강동구,한강공원광나루지구 테니스장,서울 강동구 암사동 637-6,,https://hangang.seoul.go.kr/archives/46878,스포츠,37.5499281,127.122235
서울,중구,장충체육관,서울 중구 동호로 241,02-2128-2800,http://new.sisul.or.kr/open_content/jangchung/,스포츠,37.5581465,127.0065932
서울,중구,무학봉체육관,서울 중구 난계로6길 8,02-2280-8426,https://www.e-junggu.or.kr/fmcs/235,스포츠,37.5622347,127.0245439
서울,용산구,원효로 다목적실내체육관,서울 용산구 원효로3가 51-58,02-704-2205,http://www.yong-san.or.kr/,스포츠,37.5328441,126.9572292
서울,성동구,대현산체육관,서울 성동구 독서당로63길 44,,http://www.happysd.or.kr,스포츠,37.5539276,127.030079
서울,성동구,금호공원 탁구전용체육관,서울 성동구 장터1길 20,02-2204-7690,https://sports.happysd.or.kr/fmcs/133,스포츠,37.5488451,127.0176858
서울,광진구,광장동실내배드민턴장,서울 광진구 천호대로140길 40,02-458-9062,http://minton.gwangjin.or.kr,스포츠,37.544382,127.1001834
서울,동대문구,동대문구체육관,"서울 동대문구 답십리로 210-3 지하1,2층",02-2247-9611,https://www.dfmc.kr:8443/course/sports/fmcs/1,스포츠,37.5722643,127.0639667
서울,중랑구,신내공원 다목적체육관,서울 중랑구 신내로21길 115-14,02-3422-4350,http://www.jungnangimc.or.kr/content.do?sgrp=S01&siteCmsCd=CM0001&topCmsCd=CM0004&cmsCd=CM0105&pnum=,스포츠,37.6112146,127.0894479
서울,중랑구,묵동다목적체육관,서울 중랑구 숙선옹주로 66,02-949-5577,http://www.jungnangimc.or.kr/content.do?sgrp=S01&siteCmsCd=CM0001&topCmsCd=CM0004&cmsCd=CM0107&pnum=7&cnum=34,스포츠,37.61441689999999,127.0842018
서울,성북구,구립월곡배드민턴전용체육관,서울 성북구 화랑로13길 144,02-2241-0661,,스포츠,37.6106079,127.0403978
서울,강북구,오동근린공원 실내베드민턴장,서울 강북구 덕릉로42길 49,02-944-2930,,스포츠,37.6328736,127.0320437
서울,도봉구,초안산실내배드민턴장,서울 도봉구 덕릉로63길 76-10,02-901-5125,https://www.dobongsiseol.or.kr,스포츠,37.6447498,127.0409457
서울,도봉구,다락원체육공원 배드민턴장,서울 도봉구 창포원로 45 관리동 1층,,https://www.dobongsiseol.or.kr/contents/culture8.html?menu1=3&menu2=1,스포츠,37.6687738,127.0470706
서울,노원구,태릉선수촌 승리관,서울 노원구 화랑로 727,,,스포츠,37.6335672,127.0967967
서울,노원구,불암산배드민턴장,서울 노원구 중계로 36,02-2289-6856,http://www.nowonsc.kr,스포츠,37.6391199,127.0840075
서울,노원구,월계배드민턴전용구장,서울 노원구 마들로5가길 113,02-2289-6863,,스포츠,37.6383233,127.0519475
서울,노원구,당고개배드민턴장,서울 노원구 상계로 273,,,스포츠,37.6645066,127.0737934
서울,은평구,은평다목적체육관,서울 은평구 진관1로 52,02-350-5325,https://www.ep.go.kr/www/contents.do?key=1421,스포츠,37.6335071,126.9260151
서울,서대문구,서대문구농구협회,서울 서대문구 홍제동 280-9,02-379-0869,http://cafe.daum.net/sudaemunbasketball,스포츠,37.5949801,126.949274
서울,서대문구,홍제배드민턴장,서울 서대문구 세검정로 78-19,,,스포츠,37.59514910000001,126.9490259
서울,강서구,마곡실내배드민턴장,서울 강서구 양천로 251,02-2063-3990,,스포츠,37.573161,126.8316806
서울,강서구,수명산다목적체육관,서울 강서구 내발산동 748,02-6229-6682,http://www.gssi.or.kr/gpmc/main/contents.do?menuNo=200161,스포츠,37.5493969,126.8262755
서울,강서구,궁산다목적체육관,서울 강서구 마곡동 산 3,,,스포츠,37.5730439,126.8384395
서울,강서구,화곡배수지 다목적체육관,서울 강서구 화곡동 산 22-80,,,스포츠,37.5421431,126.8554943
서울,강서구,강서다목적체육관,서울 강서구 등촌로13자길 20,,,스포츠,37.5372787,126.8549006
서울,구로구,구로누리배드민턴장,서울 구로구 새말로18길 39 1층,02-869-9677,https://www.gurosisul.or.kr,스포츠,37.5019189,126.8831398
서울,영등포구,영등포다목적배드민턴체육관,서울 영등포구 도신로15길 5,02-2630-2981,,스포츠,37.5076045,126.8972947
서울,금천구,독산배드민턴체육관,서울 금천구 독산로54길 102-82,,,스포츠,37.4667151,126.9089754
서울,관악구,국사봉체육관,서울 관악구 국회단지길 142,02-2081-2690,https://www.gwanakgongdan.or.kr/fmcs/48,스포츠,37.488767,126.9412352
서울,관악구,미성체육관,서울 관악구 난우16길 37,02-2081-2643,https://www.gwanakgongdan.or.kr/fmcs/172,스포츠,37.4777468,126.9188017
서울,관악구,청룡산체육관,서울 관악구 관악로5길 91-42,02-2081-2695,https://www.gwanakgongdan.or.kr/fmcs/54,스포츠,37.47594,126.9516004
서울,관악구,장군봉체육관,서울 관악구 남부순환로194길 81-12,02-2081-2645,https://www.gwanakgongdan.or.kr,스포츠,37.4813112,126.9341533
서울,관악구,선우체육관,서울 관악구 문성로16다길 133-70,02-2081-2665,https://www.gwanakgongdan.or.kr/fmcs/488,스포츠,37.4709343,126.9108605
서울,강남구,매봉산실내배드민턴장,서울 강남구 남부순환로 2711,,,스포츠,37.490713,127.0586709
서울,송파구,잠실종합운동장 실내체육관,서울 송파구 올림픽로 25,02-2240-8809,http://stadium.seoul.go.kr/reserve/jamsil/inside-stadium,스포츠,37.5140929,127.0749534
서울,송파구,송파배드민턴체육관,서울 송파구 문정로 176,02-403-2839,http://www.songpagongdan.or.kr,스포츠,37.4935003,127.1382257
