Unnamed: 0,시도,시군구,시설명,주소,전화번호,홍페이지,카테고리,latitude,longitude
331,서울,강남구,밀알미술관,서울특별시 강남구 일원로 90,02-3412-0061,www.milalmuseum.or.kr,미술관,37.4859112,127.0821906
332,서울,은평구,사비나미술관,서울특별시 은평구 진관 1로 93,02-736-4371,www.savinamuseum.com,미술관,37.6335071,126.9260151
333,서울,용산구,삼성미술관 Leeum,서울특별시 용산구 이태원로55길 60-16,02-2014-6900,www.leeum.org,미술관,37.5383951,126.999265
334,서울,종로구,상원미술관,서울특별시 종로구 평창31길 27,02-396-3185,www.imageroot.co.kr,미술관,37.6115979,126.9765553
335,서울,종로구,성곡미술관,서울특별시 종로구 경희궁길 42,02-737-7650,http://www.sungkokmuseum.org/,미술관,37.5733373,126.9696076
336,서울,종로구,세종문화회관 미술관,서울특별시 종로구 세종대로 175,02-399-1153,www.sejongpac.or.kr,미술관,37.5721241,126.9760848
337,서울,종로구,세화미술관,서울특별시 종로구 새문안로 68 흥국생명빌딩 3층,02-2002-7787,www.sehwamuseum.org,미술관,37.569568,126.9721646
338,서울,송파구,소마미술관,서울특별시 송파구 올림픽로 424,02-425-1077,soma.kspo.or.kr,미술관,37.5217853,127.1165203
339,서울,종로구,아라리오뮤지엄 인 스페이스,서울특별시 종로구 율곡로 83,02-736-5700,www.arariomuseum.org,미술관,37.5775971,126.9884326
340,서울,종로구,아르코미술관,서울특별시 종로구 동숭길3,02-760-4626,www.arko.or.kr/artcenter/,미술관,37.5801905,127.0030805
341,서울,용산구,아모레퍼시픽미술관,서울특별시 용산구 한강대로 100,02-6040-2345,"apma.com
apma.amorepacific.com
museum.amorepacific.com",미술관,37.5488847,126.9727028
342,서울,종로구,아트선재센터,서울특별시 종로구 울곡로 3길 87,02-733-8949,www.artsonje.org,미술관,37.5794343,126.9818277
343,서울,종로구,아트센터 나비 미술관,서울특별시 종로구 종로26 SK본사빌딩 4층,02-2121-1031,www.nabi.or.kr,미술관,37.5696511,126.9802912
344,서울,서초구,서울서예박물관,서울특별시 서초구 남부순환로 2406,02-580-1300, www.sac.or.kr,미술관,37.4786094,127.0113069
345,서울,서초구,한가람디자인미술관,서울특별시 서초구 남부순환로 2406,02-580-1300, www.sac.or.kr,미술관,37.4786094,127.0113069
346,서울,서초구,한가람미술관,서울특별시 서초구 남부순환로 2406,02-580-1300, www.sac.or.kr,미술관,37.4786094,127.0113069
347,서울,서초구,유리지공예관,서울특별시 서초구 중앙로 555,02-578-6663,yoolizzycraftmuseum.org,미술관,37.4577504,127.0123253
348,서울,종로구,일민미술관,서울특별시 종로구 세종대로 152,02-2020-2050,www.ilmin.org,미술관,37.5698318,126.9776433
349,서울,종로구,자하미술관,서울특별시 종로구 창의문로5가길 46,02-395-3222,www.zahamuseum.org,미술관,37.5893192,126.9602893
350,서울,강남구,코리아나미술관,서울특별시 강남구 언주로 827,02-547-9177,www.spacec.co.kr,미술관,37.5240279,127.032782
351,서울,강남구,포스코미술관,"서울특별시 강남구 테헤란로 440 
포스코센터 지하1층 포스코미술관",02-3457-1665,http://www.poscoartmuseum.org,미술관,37.5058333,127.0561111
352,서울,송파구,한미사진미술관,"서울특별시 송파구 위례성대로 14 한미타워 19, 20층",02-418-1315,www.photomuseum.or.kr,미술관,37.5165711,127.1139577
353,서울,서초구,(재)한원미술관,서울특별시 서초구 남부순환로 2423 한원빌딩 B1,02-588-5642,www.hanwon.org,미술관,37.481835,127.015788
354,서울,성동구,헬로우뮤지움,서울특별시 성동구 성수일로 12길 20,02-3217-4222,www.hellomuseum.com,미술관,37.5482173,127.0533479
355,서울,종로구,환기미술관,서울특별시 종로구 자하문로40길 63,02-391-7701,www.whankimuseum.org,미술관,37.594224,126.9662
356,서울,송파구,롯데뮤지엄,서울특별시 송파구 올림픽로 300 롯데월드타워 7층,1544-7744,https://www.lottemuseum.com/,미술관,37.5125585,127.1025353
357,서울,노원구,서울과학기술대학교 미술관,서울특별시 노원구 공릉로232 다빈치관224호,02-970-6215,http://art.seoultech.ac.kr/,미술관,37.6324657,127.0786713
358,서울,관악구,서울대학교미술관,서울특별시 관악구 관악로 1,02-880-9504,www.snumoa.org/,미술관,37.480912,126.953218
359,서울,노원구,인덕대학교 아정미술관,서울특별시 노원구 초안산로 12 (은봉관 1층),02-950-7331,www.induk.ac.kr,미술관,37.6313747,127.0555547
360,서울,성동구,한양여자대학교 미술관,서울특별시 성동구 살곶이길 200,02-2290-2506,www.hywoman.ac.kr/artmuseum/ind,미술관,37.5580179,127.046734
361,서울,용산구,숙명여자대학교 문신미술관,서울특별시 용산구 청파로 47길 100,02-2077-7052,http://www.sookmyung.ac.kr/sites/moonshin/index.do,미술관,37.5463644,126.9648311
362,서울,광진구,광진구 생활문화센터,서울특별시 광진구 광나루로 56길 67(구의동),02-447-0244,,생활문화센터,37.5364739,127.0964642
363,서울,금천구,가산 생활문화센터,서울특별시 금천구 가산로 133,02-2104-5206 ,,생활문화센터,37.4772335,126.8915063
364,서울,은평구,은평 생활문화센터,서울특별시 은평구 갈현동 454-2호,02-353-1219 ,http://www.mzstation.com ,생활문화센터,37.6186198,126.9185942
365,서울,종로구,체부동 생활문화센터,서울특별시 종로구 체부동 188 외 2,02-6272-0111,http://www.ccasc.or.kr ,생활문화센터,37.5766716,126.9715202
366,서울,서대문구,천연어울림 생활문화센터,"서울특별시 서대문구 영천동 250-5, 독립문어린이공원 앞 지하보도",02-330-1871,,생활문화센터,37.571534,126.9607302
367,서울,강남구,강남구민회관,서울특별시 강남구 삼성로 154 (대치동),02-2176-0891,https://life.gangnam.go.kr/fmcs/103,문예회관,37.4938503,127.0642598
368,서울,강동구,강동아트센터,서울특별시 강동구 동남로870,02-440-0500,www.gangdongarts.or.kr,문예회관,37.551183,127.1573277
369,서울,강북구,강북문화예술회관,서울특별시 강북구 삼각산로 85,02-944-3068,https://www.gbcmc.or.kr/fmcs/25,문예회관,37.6407291,127.013272
370,서울,강서구,강서구민회관,서울특별시 강서구 우장산로 66,02-3664-6046,www.gssi.or.kr,문예회관,37.553128,126.8436152
371,서울,관악구,관악아트홀,서울특별시 관악구 신림로 3길 35,02-828-5700,www.gfac.or.kr,문예회관,37.4675185,126.9448533
372,서울,광진구,나루아트센터,서울특별시 광진구 능동로 76, 02-2049-4700 ,www.naruart.or.kr,문예회관,37.5373529,127.0705248
373,서울,구로구,구로아트밸리예술극장,서울특별시 구로구 가마산로25길9-24,02-2029-1724,www.guroartsvalley.or.kr/,문예회관,37.4965397,126.8889682
374,서울,구로구,구로구민회관,서울특별시 구로구 가마산로25길 21,02-860-2592,,문예회관,37.497057,126.8895588
375,서울,금천구,금나래아트홀 ,서울특별시 금천구 시흥대로 73길 70,02-2627-2981,https://gcfac.or.kr,문예회관,37.4567667,126.8954005
376,서울,노원구,노원문화재단 노원문화예술회관,서울특별시 노원구 중계로 181,02-2289-3400,www.nowonarts.kr,문예회관,37.6501995,127.0802507
377,서울,노원구,노원어린이극장,서울특별시 노원구 노해로 502,,,문예회관,37.6543814,127.0636656
378,서울,마포구,마포아트센터,서울특별시 마포구 대흥로20길 28, 02-3274-8500 , www.mapoartcenter.or.kr/ ,문예회관,37.5497496,126.9455805
379,서울,서초구,서초문화예술회관,서울특별시 서초구 강남대로 201,02-2155-8301,http://www.seocho.go.kr ,문예회관,37.48181,127.0357439
380,서울,서대문구,서대문문화체육회관,서울특별시 서대문구 홍은2동 백련사길 39, 02-360-8558 , http://www.sscmc.or.kr ,문예회관,37.5806516,126.9312702
381,서울,성동구,성동문화회관,서울특별시 성동구 왕십리로 281,02-2204-6402,www.sdfac.or.kr,문예회관,37.559276,127.0359937
382,서울,성동구,성수문화복지회관,서울특별시 성동구 뚝섬로1길 43,02-2204-7561,,문예회관,37.5443376,127.0469275
383,서울,양천구,양천문화회관,서울특별시 목동서로 367(신정동), 02-2646-5870 ,https://yfac.kr/main/,문예회관,37.5164386,126.8633461
384,서울,영등포구,영등포아트홀,서울특별시 영등포구 국회대로 596 영등포구민회관,02-2670-4020,http://www.ydpcf.or.kr/main/main.do ,문예회관,37.5260877,126.9000313
385,서울,용산구,용산아트홀,서울특별시 용산구 녹사평대로 150, 02-2199-7269 , http://art.yongsan.go.kr ,문예회관,37.5324201,126.9903488
386,서울,은평구,은평문화예술회관,서울특별시 은평구 녹번로16(녹번동),02-351-3736,www.efac.or.kr,문예회관,37.6036744,126.927865
387,서울,종로구,재단법인 세종문화회관,서울특별시 종로구 세종대로 175,02-399-1114, www.sejongpac.or.kr ,문예회관,37.5721241,126.9760848
388,서울,종로구,"종로문화체육센터
(광화문아트홀)",서울특별시 종로구 인왕산로1길 21,02-725-2311,http://www.gwangart.com/51,문예회관,37.5742102,126.9646484
389,서울,종로구,종로구민회관,서울특별시 종로구 지봉로 5길 7-5,02-2148-4061,-,문예회관,37.5734636,127.0143719
390,서울,중구,충무아트센터,서울특별시 중구 퇴계로 387,02-2230-6616,WWW.cac.ior.kr,문예회관,37.5660139,127.0148131
391,서울,도봉구,도봉구민회관,서울특별시 도봉구 도봉로 552,02-901-5160,http://www.dobongsiseol.or.kr/index_hall.html,문예회관,37.6540005,127.0386044
392,서울,종로구,종로문화원,서울특별시 종로구 율곡로 5,02-2148-4087,종로문화원.kr,지방문화원,37.5760627,126.9802706
393,서울,중구,중구문화원,서울특별시 중구 청계천로 86(장교동 1번지),02-775-3001,www.junggucc.or.kr,지방문화원,37.5673064,126.9867527
394,서울,용산구,용산문화원,서울특별시 용산구 효창원로 8길 28,02-703-0052,yongsan.kccf.or.kr,지방문화원,37.5333917,126.9520135
395,서울,성동구,성동문화원,서울특별시 성동구 왕십리로 281 성동문화회관 2층,02-2286-6234,www.ssdc.or.kr,지방문화원,37.5593145,127.0366307
396,서울,광진구,광진문화원,서울특별시 광진구 광나루로 56길 67,02-447-0244,kjcc.or.kr,지방문화원,37.53660349,127.0964104
397,서울,동대문구,동대문문화원,"서울특별시 동대문구 왕산로 128, 지하2층(용신동, 동의보감타워)",02-2241-9300,dongdemun.kccf.or.kr,지방문화원,37.5778084,127.0376446
398,서울,중랑구,중랑문화원,"서울특별시 중랑구 면목로 238, 3층(면목동, 중랑구민회관)",02-492-0066,ejnc.kr,지방문화원,37.5738889,127.085
399,서울,성북구,성북문화원,서울특별시 성북구 성북로4길 13-8,02-765-1611,www.isbcc.or.kr,지방문화원,37.5896774,127.0057315
400,서울,강북구,강북문화원,"서울특별시 강북구 삼각산로 85, 강북문화예술회관 3층",02-999-8109,www.gbculture.or.kr,지방문화원,37.6407764,127.0131584
401,서울,도봉구,도봉문화원,"서울특별시 도봉구 도봉로 552(창동, 도봉구민회관)",02-905-4026,www.dobong.or.kr,지방문화원,37.6541085,127.0384056
402,서울,노원구,노원문화원,서울특별시 노원구 동일로 197길 24(공릉동),02-938-1244,www.nwcc.or.kr,지방문화원,37.6275613,127.0702606
403,서울,은평구,은평문화원,서울특별시 은평구 녹번로 16 은평문화예술회관 2층,02-383-9300,eunpyeong.kccf.or.kr,지방문화원,37.603659,126.927494
404,서울,서대문구,서대문문화원,서울특별시 서대문구 백련사길 39 서대문문화회관 2층,02-3217-1592,sdmcc.co.kr,지방문화원,37.5808067,126.9317169
405,서울,마포구,마포문화원,서울특별시 마포구 백범로 227,02-312-1100,mapocc.or.kr,지방문화원,37.5421679,126.95548
406,서울,양천구,양천문화원,서울특별시 양천구 목동서로 367 양천문화회관 별관 5층,02-2651-5300,www.양천문화원.kr,지방문화원,37.5166773,126.8633031
407,서울,강서구,강서문화원,서울특별시 강서구 화곡로 215,02-2607-4233,kcc2000.or.kr,지방문화원,37.544656,126.8437449
408,서울,구로구,구로문화원,"서울특별시 구로구 경인로 20가길 38, 2층(오류동,오류문화센터)",02-851-0837,www.gurocc.or.kr,지방문화원,37.4952975,126.8461967
409,서울,금천구,금천문화원,서울특별시 금천구 시흥대로 38길 61,02-896-8553,geumcheon.kccf.or.kr,지방문화원,37.44696,126.9039552
410,서울,영등포구,영등포문화원,서울특별시 영등포구 신길로 275,02-846-0155,www.ydpcc.co.kr,지방문화원,37.5157786,126.9122002
411,서울,동작구,동작문화원,"서울특별시 동작구 장승배기로 10길 42, 3층(상도동, 동작문화복지센터)",02-822-8500,www.dongjaktv.net,지방문화원,37.5044029,126.9410582
412,서울,관악구,관악문화원,서울특별시 관악구 신림로3길 35(신림동),02-885-5975, www.gacc.or.kr,지방문화원,37.4675185,126.9448533
413,서울,서초구,서초문화원,서울특별시 서초구 강남대로 201 서초문화예술회관 2층,02-2155-8605,http://socc.or.kr,지방문화원,37.48181,127.0357439
414,서울,강남구,강남문화원,"서울특별시 강남구 테헤란로8길 36, 3층",02-3454-1517,sgnc.or.kr,지방문화원,37.4964604,127.0320158
415,서울,송파구,송파문화원,서울특별시 송파구 올림픽로 44,02-414-0354,www.spcc.or.kr,지방문화원,37.510097,127.0760185
416,서울,강동구,강동문화원,서울특별시 강동구 상암로168(강동구민회관 2층),02-3425-6994,www.gdcc.or.kr,지방문화원,37.5457299,127.1412042
417,서울,은평구,응암1동문화의집,서울특별시 은평구 백련산로179(응암1동96-3),02-351-5214,-,문화의집,37.6006412,126.9267376
418,서울,은평구,갈현1동문화의집,서울특별시 은평구 갈현로301,02-351-5095,http://center.ep.go.kr,문화의집,37.6236469,126.9166613
419,서울,강서구,화곡문화의집,서울특별시 강서구 화곡로215,02-2692-4266,www.kcc2000.or.kr,문화의집,37.544656,126.8437449
420,서울,노원구,노원문화의집,"서울특별시 노원구 동일로 지하 1530                  (지하1층, 문화의집)",02-2116-3787,http://www.nwcc.or.kr,문화의집,37.6562713,127.0624069
421,서울,양천구,목2동문화의집,서울특별시 양천구 목동중앙본로 120,02-2620-3972,-,문화의집,37.5461022,126.8716897
